id,orden,x,y,chm_m,estrato,peso_m2,bloque
v0242,166,549201.5,4678206.5,4.78000020980835,"[4,6)",1104.4,PNOA-2024-GAL-549-4679-H29-NPC01
v0050,167,559295.5,4673650.5,1.1200000047683716,"[0.5,1.5)",2080.2,PNOA-2024-GAL-559-4674-H29-NPC01
v0332,168,562452.5,4667833.5,10.670000076293945,"[10,20)",3579.04,PNOA-2024-GAL-562-4668-H29-NPC01
v0078,169,549558.5,4678595.5,0.5199999809265137,"[0.5,1.5)",2080.2,PNOA-2024-GAL-549-4679-H29-NPC01
v0247,170,549923.5,4678876.5,5.03000020980835,"[4,6)",1104.4,PNOA-2024-GAL-549-4679-H29-NPC01
v0250,171,562085.5,4667587.5,4.329999923706055,"[4,6)",1104.4,PNOA-2024-GAL-562-4668-H29-NPC01
v0069,172,562200.5,4667474.5,0.5899999737739563,"[0.5,1.5)",2080.2,PNOA-2024-GAL-562-4668-H29-NPC01
v0338,173,549509.5,4678062.5,18.5,"[10,20)",3579.04,PNOA-2024-GAL-549-4679-H29-NPC01
v0198,174,559741.5,4673875.5,3.700000047683716,"[2.5,4)",1354.65,PNOA-2024-GAL-559-4674-H29-NPC01
v0315,175,549329.5,4678471.5,6.369999885559082,"[6,10)",1948.38,PNOA-2024-GAL-549-4679-H29-NPC01
v0003,176,562732.5,4667270.5,0.3700000047683716,"[0,0.5)",7263.62,PNOA-2024-GAL-562-4668-H29-NPC01
v0375,177,549519.5,4678224.5,21.56999969482422,"[20,inf)",2768.07,PNOA-2024-GAL-549-4679-H29-NPC01
v0282,178,559574.5,4673792.5,7.590000152587891,"[6,10)",1948.38,PNOA-2024-GAL-559-4674-H29-NPC01
v0196,179,549424.5,4678837.5,2.990000009536743,"[2.5,4)",1354.65,PNOA-2024-GAL-549-4679-H29-NPC01
v0151,180,559756.5,4673430.5,3.930000066757202,"[2.5,4)",1354.65,PNOA-2024-GAL-559-4674-H29-NPC01
v0103,181,562444.5,4667997.5,2.319999933242798,"[1.5,2.5)",2354.22,PNOA-2024-GAL-562-4668-H29-NPC01
v0385,182,549718.5,4678724.5,21.020000457763672,"[20,inf)",2768.07,PNOA-2024-GAL-549-4679-H29-NPC01
v0000,183,562658.5,4667738.5,0.07999999821186066,"[0,0.5)",7263.62,PNOA-2024-GAL-562-4668-H29-NPC01
v0125,184,562835.5,4667638.5,2.0799999237060547,"[1.5,2.5)",2354.22,PNOA-2024-GAL-562-4668-H29-NPC01
v0309,185,559623.5,4673224.5,8.760000228881836,"[6,10)",1948.38,PNOA-2024-GAL-559-4674-H29-NPC01
v0166,186,562788.5,4667562.5,3.319999933242798,"[2.5,4)",1354.65,PNOA-2024-GAL-562-4668-H29-NPC01
v0257,187,559203.5,4673152.5,5.789999961853027,"[4,6)",1104.4,PNOA-2024-GAL-559-4674-H29-NPC01
v0361,188,549512.5,4678306.5,14.229999542236328,"[10,20)",3579.04,PNOA-2024-GAL-549-4679-H29-NPC01
v0175,189,562796.5,4667546.5,2.5299999713897705,"[2.5,4)",1354.65,PNOA-2024-GAL-562-4668-H29-NPC01
v0226,190,562744.5,4667523.5,4.099999904632568,"[4,6)",1104.4,PNOA-2024-GAL-562-4668-H29-NPC01
v0110,191,559434.5,4673617.5,1.9600000381469727,"[1.5,2.5)",2354.22,PNOA-2024-GAL-559-4674-H29-NPC01
v0328,192,549884.5,4678794.5,11.420000076293945,"[10,20)",3579.04,PNOA-2024-GAL-549-4679-H29-NPC01
v0391,193,549201.5,4678613.5,22.15999984741211,"[20,inf)",2768.07,PNOA-2024-GAL-549-4679-H29-NPC01
v0176,194,562987.5,4667690.5,3.0199999809265137,"[2.5,4)",1354.65,PNOA-2024-GAL-562-4668-H29-NPC01
v0053,195,549288.5,4678478.5,0.8899999856948853,"[0.5,1.5)",2080.2,PNOA-2024-GAL-549-4679-H29-NPC01
v0083,196,549199.5,4678669.5,1.4900000095367432,"[0.5,1.5)",2080.2,PNOA-2024-GAL-549-4679-H29-NPC01
v0076,197,549290.5,4678941.5,1.2699999809265137,"[0.5,1.5)",2080.2,PNOA-2024-GAL-549-4679-H29-NPC01
v0102,198,559097.5,4673355.5,2.25,"[1.5,2.5)",2354.22,PNOA-2024-GAL-559-4674-H29-NPC01
v0340,199,562494.5,4667692.5,15.109999656677246,"[10,20)",3579.04,PNOA-2024-GAL-562-4668-H29-NPC01
v0079,200,559343.5,4673407.5,1.340000033378601,"[0.5,1.5)",2080.2,PNOA-2024-GAL-559-4674-H29-NPC01
v0305,201,559873.5,4673404.5,9.930000305175781,"[6,10)",1948.38,PNOA-2024-GAL-559-4674-H29-NPC01
v0181,202,562060.5,4667135.5,3.5199999809265137,"[2.5,4)",1354.65,PNOA-2024-GAL-562-4668-H29-NPC01
v0346,203,549342.5,4678433.5,17.420000076293945,"[10,20)",3579.04,PNOA-2024-GAL-549-4679-H29-NPC01
v0054,204,549514.5,4678625.5,0.6200000047683716,"[0.5,1.5)",2080.2,PNOA-2024-GAL-549-4679-H29-NPC01
v0013,205,559204.5,4673246.5,0.10999999940395355,"[0,0.5)",7263.62,PNOA-2024-GAL-559-4674-H29-NPC01
v0322,206,549325.5,4678326.5,11.770000457763672,"[10,20)",3579.04,PNOA-2024-GAL-549-4679-H29-NPC01
v0251,207,559216.5,4673446.5,4.840000152587891,"[4,6)",1104.4,PNOA-2024-GAL-559-4674-H29-NPC01
v0354,208,562635.5,4667187.5,11.550000190734863,"[10,20)",3579.04,PNOA-2024-GAL-562-4668-H29-NPC01
v0320,209,562308.5,4667633.5,19.3799991607666,"[10,20)",3579.04,PNOA-2024-GAL-562-4668-H29-NPC01
v0037,210,559973.5,4673343.5,0.10999999940395355,"[0,0.5)",7263.62,PNOA-2024-GAL-559-4674-H29-NPC01
v0106,211,562449.5,4667738.5,2.109999895095825,"[1.5,2.5)",2354.22,PNOA-2024-GAL-562-4668-H29-NPC01
v0345,212,559877.5,4673888.5,11.630000114440918,"[10,20)",3579.04,PNOA-2024-GAL-559-4674-H29-NPC01
v0187,213,562211.5,4667586.5,2.8499999046325684,"[2.5,4)",1354.65,PNOA-2024-GAL-562-4668-H29-NPC01
v0146,214,549415.5,4678871.5,1.5399999618530273,"[1.5,2.5)",2354.22,PNOA-2024-GAL-549-4679-H29-NPC01
v0314,215,559105.5,4673482.5,9.770000457763672,"[6,10)",1948.38,PNOA-2024-GAL-559-4674-H29-NPC01
v0206,216,559074.5,4673732.5,3.619999885559082,"[2.5,4)",1354.65,PNOA-2024-GAL-559-4674-H29-NPC01
v0108,217,562728.5,4667687.5,2.0399999618530273,"[1.5,2.5)",2354.22,PNOA-2024-GAL-562-4668-H29-NPC01
v0313,218,559119.5,4673949.5,7.429999828338623,"[6,10)",1948.38,PNOA-2024-GAL-559-4674-H29-NPC01
v0262,219,562646.5,4667247.5,5.53000020980835,"[4,6)",1104.4,PNOA-2024-GAL-562-4668-H29-NPC01
v0234,220,549662.5,4678799.5,5.059999942779541,"[4,6)",1104.4,PNOA-2024-GAL-549-4679-H29-NPC01
v0230,221,562524.5,4667500.5,4.730000019073486,"[4,6)",1104.4,PNOA-2024-GAL-562-4668-H29-NPC01
v0044,222,562067.5,4667265.5,1.440000057220459,"[0.5,1.5)",2080.2,PNOA-2024-GAL-562-4668-H29-NPC01
v0272,223,549552.5,4678018.5,8.779999732971191,"[6,10)",1948.38,PNOA-2024-GAL-549-4679-H29-NPC01
v0343,224,562927.5,4667735.5,17.739999771118164,"[10,20)",3579.04,PNOA-2024-GAL-562-4668-H29-NPC01
v0261,225,549807.5,4678810.5,5.130000114440918,"[4,6)",1104.4,PNOA-2024-GAL-549-4679-H29-NPC01
v0183,226,549480.5,4678675.5,3.109999895095825,"[2.5,4)",1354.65,PNOA-2024-GAL-549-4679-H29-NPC01
v0200,227,559416.5,4673674.5,3.200000047683716,"[2.5,4)",1354.65,PNOA-2024-GAL-559-4674-H29-NPC01
v0091,228,549236.5,4678863.5,2.369999885559082,"[1.5,2.5)",2354.22,PNOA-2024-GAL-549-4679-H29-NPC01
v0329,229,549364.5,4678978.5,15.260000228881836,"[10,20)",3579.04,PNOA-2024-GAL-549-4679-H29-NPC01
v0088,230,562063.5,4667378.5,1.1299999952316284,"[0.5,1.5)",2080.2,PNOA-2024-GAL-562-4668-H29-NPC01
v0331,231,559893.5,4673033.5,12.569999694824219,"[10,20)",3579.04,PNOA-2024-GAL-559-4674-H29-NPC01
v0336,232,562933.5,4667751.5,14.319999694824219,"[10,20)",3579.04,PNOA-2024-GAL-562-4668-H29-NPC01
v0372,233,559063.5,4673755.5,21.520000457763672,"[20,inf)",2768.07,PNOA-2024-GAL-559-4674-H29-NPC01
v0142,234,559852.5,4673420.5,2.4200000762939453,"[1.5,2.5)",2354.22,PNOA-2024-GAL-559-4674-H29-NPC01
v0386,235,559063.5,4673772.5,23.389999389648438,"[20,inf)",2768.07,PNOA-2024-GAL-559-4674-H29-NPC01
v0111,236,559853.5,4673260.5,2.4800000190734863,"[1.5,2.5)",2354.22,PNOA-2024-GAL-559-4674-H29-NPC01
v0011,237,559709.5,4673625.5,0.23999999463558197,"[0,0.5)",7263.62,PNOA-2024-GAL-559-4674-H29-NPC01
v0359,238,559794.5,4673021.5,18.739999771118164,"[10,20)",3579.04,PNOA-2024-GAL-559-4674-H29-NPC01
v0172,239,559453.5,4673616.5,2.759999990463257,"[2.5,4)",1354.65,PNOA-2024-GAL-559-4674-H29-NPC01
v0306,240,549762.5,4678910.5,8.949999809265137,"[6,10)",1948.38,PNOA-2024-GAL-549-4679-H29-NPC01
v0222,241,562829.5,4667623.5,4.159999847412109,"[4,6)",1104.4,PNOA-2024-GAL-562-4668-H29-NPC01
v0107,242,562268.5,4667111.5,1.9900000095367432,"[1.5,2.5)",2354.22,PNOA-2024-GAL-562-4668-H29-NPC01
v0304,243,562116.5,4667115.5,6.429999828338623,"[6,10)",1948.38,PNOA-2024-GAL-562-4668-H29-NPC01
v0318,244,562063.5,4667160.5,9.100000381469727,"[6,10)",1948.38,PNOA-2024-GAL-562-4668-H29-NPC01
v0269,245,559821.5,4673347.5,4.610000133514404,"[4,6)",1104.4,PNOA-2024-GAL-559-4674-H29-NPC01
v0141,246,562262.5,4667401.5,2.240000009536743,"[1.5,2.5)",2354.22,PNOA-2024-GAL-562-4668-H29-NPC01
v0132,247,562946.5,4667542.5,2.450000047683716,"[1.5,2.5)",2354.22,PNOA-2024-GAL-562-4668-H29-NPC01
v0244,248,559809.5,4673857.5,4.03000020980835,"[4,6)",1104.4,PNOA-2024-GAL-559-4674-H29-NPC01
v0120,249,562331.5,4667497.5,2.4000000953674316,"[1.5,2.5)",2354.22,PNOA-2024-GAL-562-4668-H29-NPC01
v0049,250,562102.5,4667307.5,1.409999966621399,"[0.5,1.5)",2080.2,PNOA-2024-GAL-562-4668-H29-NPC01
v0273,251,559836.5,4673980.5,8.239999771118164,"[6,10)",1948.38,PNOA-2024-GAL-559-4674-H29-NPC01
v0099,252,562638.5,4667558.5,1.9900000095367432,"[1.5,2.5)",2354.22,PNOA-2024-GAL-562-4668-H29-NPC01
v0311,253,549890.5,4678552.5,9.470000267028809,"[6,10)",1948.38,PNOA-2024-GAL-549-4679-H29-NPC01
v0068,254,562523.5,4667277.5,0.8999999761581421,"[0.5,1.5)",2080.2,PNOA-2024-GAL-562-4668-H29-NPC01
v0243,255,559303.5,4673426.5,4.789999961853027,"[4,6)",1104.4,PNOA-2024-GAL-559-4674-H29-NPC01
v0286,256,559173.5,4673077.5,7.630000114440918,"[6,10)",1948.38,PNOA-2024-GAL-559-4674-H29-NPC01
v0073,257,562359.5,4667206.5,1.0399999618530273,"[0.5,1.5)",2080.2,PNOA-2024-GAL-562-4668-H29-NPC01
v0398,258,549290.5,4678353.5,21.18000030517578,"[20,inf)",2768.07,PNOA-2024-GAL-549-4679-H29-NPC01
v0140,259,562335.5,4667192.5,1.649999976158142,"[1.5,2.5)",2354.22,PNOA-2024-GAL-562-4668-H29-NPC01
v0010,260,562119.5,4667284.5,0.44999998807907104,"[0,0.5)",7263.62,PNOA-2024-GAL-562-4668-H29-NPC01
v0339,261,559806.5,4673002.5,11.800000190734863,"[10,20)",3579.04,PNOA-2024-GAL-559-4674-H29-NPC01
v0184,262,559959.5,4673266.5,3.950000047683716,"[2.5,4)",1354.65,PNOA-2024-GAL-559-4674-H29-NPC01
v0337,263,549316.5,4678263.5,17.360000610351562,"[10,20)",3579.04,PNOA-2024-GAL-549-4679-H29-NPC01
v0381,264,549645.5,4678728.5,27.510000228881836,"[20,inf)",2768.07,PNOA-2024-GAL-549-4679-H29-NPC01
v0057,265,562100.5,4667350.5,1.3200000524520874,"[0.5,1.5)",2080.2,PNOA-2024-GAL-562-4668-H29-NPC01
v0236,266,559949.5,4673790.5,4.210000038146973,"[4,6)",1104.4,PNOA-2024-GAL-559-4674-H29-NPC01
v0021,267,559444.5,4673916.5,0.14000000059604645,"[0,0.5)",7263.62,PNOA-2024-GAL-559-4674-H29-NPC01
v0288,268,559865.5,4673877.5,8.369999885559082,"[6,10)",1948.38,PNOA-2024-GAL-559-4674-H29-NPC01
v0263,269,559483.5,4673902.5,4.849999904632568,"[4,6)",1104.4,PNOA-2024-GAL-559-4674-H29-NPC01
v0092,270,562856.5,4667643.5,2.309999942779541,"[1.5,2.5)",2354.22,PNOA-2024-GAL-562-4668-H29-NPC01
v0294,271,549631.5,4678759.5,9.100000381469727,"[6,10)",1948.38,PNOA-2024-GAL-549-4679-H29-NPC01
v0164,272,562248.5,4667602.5,2.75,"[2.5,4)",1354.65,PNOA-2024-GAL-562-4668-H29-NPC01
v0161,273,562134.5,4667857.5,3.5799999237060547,"[2.5,4)",1354.65,PNOA-2024-GAL-562-4668-H29-NPC01
v0114,274,562759.5,4667433.5,2.369999885559082,"[1.5,2.5)",2354.22,PNOA-2024-GAL-562-4668-H29-NPC01
v0358,275,559531.5,4673679.5,19.110000610351562,"[10,20)",3579.04,PNOA-2024-GAL-559-4674-H29-NPC01
v0041,276,562796.5,4667464.5,0.8199999928474426,"[0.5,1.5)",2080.2,PNOA-2024-GAL-562-4668-H29-NPC01
v0241,277,559923.5,4673499.5,5.769999980926514,"[4,6)",1104.4,PNOA-2024-GAL-559-4674-H29-NPC01
v0321,278,549453.5,4678777.5,12.390000343322754,"[10,20)",3579.04,PNOA-2024-GAL-549-4679-H29-NPC01
v0150,279,549957.5,4678687.5,3.75,"[2.5,4)",1354.65,PNOA-2024-GAL-549-4679-H29-NPC01
v0122,280,562632.5,4667608.5,1.7100000381469727,"[1.5,2.5)",2354.22,PNOA-2024-GAL-562-4668-H29-NPC01
v0334,281,549460.5,4678105.5,15.770000457763672,"[10,20)",3579.04,PNOA-2024-GAL-549-4679-H29-NPC01
v0087,282,549212.5,4678636.5,1.2200000286102295,"[0.5,1.5)",2080.2,PNOA-2024-GAL-549-4679-H29-NPC01
v0362,283,549893.5,4678080.5,17.959999084472656,"[10,20)",3579.04,PNOA-2024-GAL-549-4679-H29-NPC01
v0233,284,549834.5,4678745.5,4.210000038146973,"[4,6)",1104.4,PNOA-2024-GAL-549-4679-H29-NPC01
v0005,285,559490.5,4673845.5,0.3199999928474426,"[0,0.5)",7263.62,PNOA-2024-GAL-559-4674-H29-NPC01
v0225,286,559468.5,4673635.5,4.670000076293945,"[4,6)",1104.4,PNOA-2024-GAL-559-4674-H29-NPC01
v0333,287,549602.5,4678216.5,13.979999542236328,"[10,20)",3579.04,PNOA-2024-GAL-549-4679-H29-NPC01
v0055,288,559642.5,4673551.5,0.8500000238418579,"[0.5,1.5)",2080.2,PNOA-2024-GAL-559-4674-H29-NPC01
v0033,289,559036.5,4673369.5,0.05000000074505806,"[0,0.5)",7263.62,PNOA-2024-GAL-559-4674-H29-NPC01
v0129,290,562726.5,4667789.5,2.0299999713897705,"[1.5,2.5)",2354.22,PNOA-2024-GAL-562-4668-H29-NPC01
v0366,291,559346.5,4673380.5,11.180000305175781,"[10,20)",3579.04,PNOA-2024-GAL-559-4674-H29-NPC01
v0134,292,562493.5,4667479.5,2.440000057220459,"[1.5,2.5)",2354.22,PNOA-2024-GAL-562-4668-H29-NPC01
v0392,293,549954.5,4678133.5,30.670000076293945,"[20,inf)",2768.07,PNOA-2024-GAL-549-4679-H29-NPC01
v0137,294,562782.5,4667645.5,1.9700000286102295,"[1.5,2.5)",2354.22,PNOA-2024-GAL-562-4668-H29-NPC01
v0207,295,549243.5,4678604.5,3.690000057220459,"[2.5,4)",1354.65,PNOA-2024-GAL-549-4679-H29-NPC01
v0062,296,562917.5,4667986.5,1.2000000476837158,"[0.5,1.5)",2080.2,PNOA-2024-GAL-562-4668-H29-NPC01
v0371,297,549156.5,4678571.5,20.469999313354492,"[20,inf)",2768.07,PNOA-2024-GAL-549-4679-H29-NPC01
v0162,298,562077.5,4667245.5,3.0399999618530273,"[2.5,4)",1354.65,PNOA-2024-GAL-562-4668-H29-NPC01
v0025,299,559866.5,4673120.5,0.20999999344348907,"[0,0.5)",7263.62,PNOA-2024-GAL-559-4674-H29-NPC01
v0380,300,562969.5,4667724.5,23.1200008392334,"[20,inf)",2768.07,PNOA-2024-GAL-562-4668-H29-NPC01
v0077,301,559352.5,4673485.5,0.6800000071525574,"[0.5,1.5)",2080.2,PNOA-2024-GAL-559-4674-H29-NPC01
v0168,302,562552.5,4667091.5,3.549999952316284,"[2.5,4)",1354.65,PNOA-2024-GAL-562-4668-H29-NPC01
v0278,303,559385.5,4673716.5,8.680000305175781,"[6,10)",1948.38,PNOA-2024-GAL-559-4674-H29-NPC01
v0027,304,559464.5,4673904.5,0.11999999731779099,"[0,0.5)",7263.62,PNOA-2024-GAL-559-4674-H29-NPC01
v0300,305,562169.5,4667019.5,8.960000038146973,"[6,10)",1948.38,PNOA-2024-GAL-562-4668-H29-NPC01
v0347,306,549219.5,4678080.5,10.970000267028809,"[10,20)",3579.04,PNOA-2024-GAL-549-4679-H29-NPC01
v0353,307,559584.5,4673826.5,13.369999885559082,"[10,20)",3579.04,PNOA-2024-GAL-559-4674-H29-NPC01
v0279,308,559298.5,4673164.5,9.0600004196167,"[6,10)",1948.38,PNOA-2024-GAL-559-4674-H29-NPC01
v0231,309,559743.5,4673601.5,4.25,"[4,6)",1104.4,PNOA-2024-GAL-559-4674-H29-NPC01
v0060,310,559612.5,4673747.5,1.2400000095367432,"[0.5,1.5)",2080.2,PNOA-2024-GAL-559-4674-H29-NPC01
v0335,311,559981.5,4673828.5,17.260000228881836,"[10,20)",3579.04,PNOA-2024-GAL-559-4674-H29-NPC01
v0186,312,562447.5,4667297.5,3.259999990463257,"[2.5,4)",1354.65,PNOA-2024-GAL-562-4668-H29-NPC01
v0032,313,559137.5,4673494.5,0.25,"[0,0.5)",7263.62,PNOA-2024-GAL-559-4674-H29-NPC01
v0363,314,549603.5,4678880.5,15.4399995803833,"[10,20)",3579.04,PNOA-2024-GAL-549-4679-H29-NPC01
v0202,315,562081.5,4667721.5,3.190000057220459,"[2.5,4)",1354.65,PNOA-2024-GAL-562-4668-H29-NPC01
v0101,316,562437.5,4667499.5,2.059999942779541,"[1.5,2.5)",2354.22,PNOA-2024-GAL-562-4668-H29-NPC01
v0098,317,549235.5,4678275.5,1.9800000190734863,"[1.5,2.5)",2354.22,PNOA-2024-GAL-549-4679-H29-NPC01
v0165,318,562312.5,4667199.5,2.6600000858306885,"[2.5,4)",1354.65,PNOA-2024-GAL-562-4668-H29-NPC01
v0267,319,562316.5,4667034.5,4.710000038146973,"[4,6)",1104.4,PNOA-2024-GAL-562-4668-H29-NPC01
v0086,320,559478.5,4673975.5,0.6200000047683716,"[0.5,1.5)",2080.2,PNOA-2024-GAL-559-4674-H29-NPC01
v0276,321,549930.5,4678794.5,6.059999942779541,"[6,10)",1948.38,PNOA-2024-GAL-549-4679-H29-NPC01
v0271,322,549968.5,4678426.5,8.039999961853027,"[6,10)",1948.38,PNOA-2024-GAL-549-4679-H29-NPC01
v0160,323,562096.5,4667657.5,3.490000009536743,"[2.5,4)",1354.65,PNOA-2024-GAL-562-4668-H29-NPC01
v0356,324,549322.5,4678844.5,11.899999618530273,"[10,20)",3579.04,PNOA-2024-GAL-549-4679-H29-NPC01
v0171,325,559214.5,4673299.5,2.9100000858306885,"[2.5,4)",1354.65,PNOA-2024-GAL-559-4674-H29-NPC01
v0189,326,559305.5,4673117.5,3.7100000381469727,"[2.5,4)",1354.65,PNOA-2024-GAL-559-4674-H29-NPC01
v0066,327,562371.5,4667490.5,0.8500000238418579,"[0.5,1.5)",2080.2,PNOA-2024-GAL-562-4668-H29-NPC01
v0147,328,559796.5,4673988.5,1.5499999523162842,"[1.5,2.5)",2354.22,PNOA-2024-GAL-559-4674-H29-NPC01
v0009,329,559258.5,4673353.5,0.12999999523162842,"[0,0.5)",7263.62,PNOA-2024-GAL-559-4674-H29-NPC01
v0017,330,559364.5,4673457.5,0.1599999964237213,"[0,0.5)",7263.62,PNOA-2024-GAL-559-4674-H29-NPC01
v0085,331,559852.5,4673107.5,0.949999988079071,"[0.5,1.5)",2080.2,PNOA-2024-GAL-559-4674-H29-NPC01
v0135,332,562486.5,4667493.5,2.0899999141693115,"[1.5,2.5)",2354.22,PNOA-2024-GAL-562-4668-H29-NPC01
v0376,333,562321.5,4667775.5,20.209999084472656,"[20,inf)",2768.07,PNOA-2024-GAL-562-4668-H29-NPC01
v0204,334,559819.5,4673830.5,3.069999933242798,"[2.5,4)",1354.65,PNOA-2024-GAL-559-4674-H29-NPC01
v0018,335,559480.5,4673939.5,0.23000000417232513,"[0,0.5)",7263.62,PNOA-2024-GAL-559-4674-H29-NPC01
v0252,336,549894.5,4678774.5,4.96999979019165,"[4,6)",1104.4,PNOA-2024-GAL-549-4679-H29-NPC01
v0082,337,562157.5,4667607.5,0.8100000023841858,"[0.5,1.5)",2080.2,PNOA-2024-GAL-562-4668-H29-NPC01
v0173,338,562289.5,4667113.5,2.630000114440918,"[2.5,4)",1354.65,PNOA-2024-GAL-562-4668-H29-NPC01
v0015,339,559498.5,4673259.5,0.09000000357627869,"[0,0.5)",7263.62,PNOA-2024-GAL-559-4674-H29-NPC01
v0104,340,562733.5,4667342.5,2.190000057220459,"[1.5,2.5)",2354.22,PNOA-2024-GAL-562-4668-H29-NPC01
v0075,341,559861.5,4673851.5,1.0800000429153442,"[0.5,1.5)",2080.2,PNOA-2024-GAL-559-4674-H29-NPC01
v0319,342,559438.5,4673740.5,6.989999771118164,"[6,10)",1948.38,PNOA-2024-GAL-559-4674-H29-NPC01
v0143,343,562853.5,4667594.5,1.649999976158142,"[1.5,2.5)",2354.22,PNOA-2024-GAL-562-4668-H29-NPC01
v0220,344,559712.5,4673411.5,4.429999828338623,"[4,6)",1104.4,PNOA-2024-GAL-559-4674-H29-NPC01
v0039,345,562591.5,4667358.5,0.07000000029802322,"[0,0.5)",7263.62,PNOA-2024-GAL-562-4668-H29-NPC01
v0310,346,562296.5,4667662.5,6.309999942779541,"[6,10)",1948.38,PNOA-2024-GAL-562-4668-H29-NPC01
