x,y,h_max,h_media,area_m2,bloque,NOMECONCEL,PARROQUIA,zona,validada
525567.5,4689180.5,9.73,7.65,65,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525610.5,4689400.5,10.05,8.06,57,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525382.5,4689042.5,9.95,8.43,44,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525340.5,4689335.5,9.85,7.93,59,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525112.5,4689083.5,10.32,7.43,134,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525332.5,4689300.5,9.44,7.87,39,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525090.5,4689009.5,9.47,7.5,70,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525293.5,4689340.5,9.63,7.98,32,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525593.5,4689024.5,9.48,7.56,85,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525558.5,4689227.5,10.71,7.84,22,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525060.5,4689022.5,9.69,7.48,43,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525575.5,4689163.5,9.88,7.69,58,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525572.5,4689162.5,9.64,7.83,36,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525409.5,4689251.5,9.27,7.05,120,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525797.5,4689012.5,9.88,7.31,50,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525804.5,4689016.5,9.21,7.43,43,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525307.5,4689102.5,9.37,6.84,131,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525468.5,4689219.5,9.71,7.5,48,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525270.5,4689319.5,9.36,7.09,35,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525514.5,4689191.5,9.33,7.41,50,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525546.5,4689188.5,9.01,7.63,30,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525372.5,4689077.5,8.61,7.27,99,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525580.5,4689166.5,9.33,7.58,18,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525385.5,4689247.5,8.93,7.29,30,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525325.5,4689334.5,8.42,7.26,43,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525768.5,4689011.5,8.6,7.11,50,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525603.5,4689028.5,8.44,6.95,42,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525321.5,4689257.5,8.4,6.96,43,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525401.5,4689071.5,8.19,6.83,53,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525048.5,4689438.5,8.28,6.66,41,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525410.5,4689029.5,8.02,7.12,23,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525327.5,4689252.5,7.66,6.92,34,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525613.5,4689047.5,8.11,6.74,32,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525635.5,4689037.5,8.33,6.73,23,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525348.5,4689262.5,7.76,6.55,36,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525042.5,4689037.5,7.57,6.41,45,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525011.5,4689258.5,7.54,6.57,88,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525597.5,4689139.5,8.06,6.91,15,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525302.5,4689292.5,7.57,6.74,27,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525602.5,4689140.5,7.97,6.73,19,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525368.5,4689087.5,7.75,6.68,24,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525598.5,4689192.5,7.82,6.4,37,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525605.5,4689178.5,7.3,6.47,48,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525417.5,4689249.5,7.43,6.45,30,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525601.5,4689187.5,7.15,6.46,44,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525370.5,4689257.5,7.74,6.61,25,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525280.5,4689077.5,7.22,6.48,46,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525173.5,4689049.5,7.47,6.7,14,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525025.5,4689052.5,7.07,6.37,58,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525052.5,4689149.5,6.96,6.13,70,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525288.5,4689293.5,7.65,6.76,12,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525100.5,4689342.5,6.68,6.21,89,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525020.5,4689116.5,7.01,6.11,27,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525022.5,4689069.5,6.7,6.03,18,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525137.5,4689060.5,6.95,6.25,8,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525131.5,4689093.5,6.78,6.16,13,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525582.5,4689011.5,7.4,6.67,5,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525102.5,4689086.5,6.42,6.16,5,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525296.5,4689286.5,6.37,6.23,4,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525013.5,4689241.5,6.87,6.56,3,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525551.5,4689227.5,8.28,7.33,5,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525522.5,4689194.5,6.44,5.96,7,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525020.5,4689227.5,6.88,6.18,4,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525108.5,4689072.5,6.1,5.8,10,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525287.5,4689332.5,6.14,6.04,3,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525015.5,4689110.5,6.25,5.93,11,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525033.5,4689448.5,6.21,6.07,3,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525103.5,4689401.5,5.83,5.73,8,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525426.5,4689065.5,6.59,6.35,3,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525319.5,4689364.5,7.13,6.8,4,PNOA-2024-GAL-525-4690-H29-NPC01,Marín,San Tomé de Piñeiro (San Tomé),105_937,True
525591.5,4710393.5,38.57,31.97,137,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525578.5,4710389.5,38.53,29.1,189,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525583.5,4710387.5,37.07,30.52,64,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525577.5,4710397.5,35.22,27.63,91,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525583.5,4710401.5,35.13,27.93,87,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525595.5,4710386.5,34.66,25.99,52,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525587.5,4710381.5,33.72,30.23,49,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525581.5,4710377.5,33.75,25.64,186,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525594.5,4710380.5,32.6,24.33,65,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525590.5,4710375.5,30.87,19.99,107,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525905.5,4710873.5,25.98,19.03,327,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525342.5,4710094.5,26.69,18.67,242,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525342.5,4710109.5,25.85,16.61,184,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525342.5,4710103.5,25.71,19.42,75,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525325.5,4710096.5,24.84,19.99,72,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525323.5,4710104.5,24.12,15.51,194,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525334.5,4710089.5,24.02,18.08,67,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525330.5,4710090.5,23.56,19.44,80,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525334.5,4710096.5,23.64,17.67,66,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525322.5,4710089.5,23.37,18.4,93,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525329.5,4710107.5,23.09,15.65,177,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525828.5,4710288.5,20.56,13.5,321,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525926.5,4710972.5,21.13,15.03,142,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525933.5,4710978.5,20.39,13.87,148,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525301.5,4710279.5,20.13,14.05,309,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525315.5,4710089.5,20.29,12.72,111,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525920.5,4710960.5,19.9,16.38,58,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525923.5,4710967.5,18.98,15.2,45,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525689.5,4710914.5,18.24,12.51,328,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525537.5,4710357.5,18.32,11.24,189,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525373.5,4710043.5,17.54,12.29,406,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525330.5,4710203.5,17.6,12.74,262,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525824.5,4710272.5,16.77,13.25,132,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525342.5,4710160.5,17.43,11.33,391,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525319.5,4710214.5,16.53,12.45,262,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525762.5,4710854.5,15.88,11.03,184,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525863.5,4710737.5,16.25,11.16,242,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525316.5,4710203.5,15.86,11.16,310,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525723.5,4710869.5,15.42,10.6,378,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525342.5,4710168.5,15.58,12.07,37,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525247.5,4710259.5,15.29,10.57,208,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525358.5,4710055.5,14.72,12.28,97,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525803.5,4710900.5,14.8,11.05,286,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525756.5,4710849.5,15.12,11.45,85,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525814.5,4710291.5,14.48,9.63,179,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525356.5,4710060.5,14.29,11.18,142,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525307.5,4710213.5,14.83,10.46,220,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525861.5,4710745.5,14.26,9.95,105,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525310.5,4710187.5,14.34,10.6,213,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525350.5,4710057.5,14.14,10.52,84,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525772.5,4710835.5,14.29,11.52,180,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525689.5,4710775.5,14.18,10.04,560,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525301.5,4710262.5,14.06,10.34,145,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525337.5,4710151.5,13.95,9.57,171,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525776.5,4710821.5,13.52,10.01,332,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525739.5,4710900.5,13.27,10.46,118,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525788.5,4710682.5,13.29,10.03,217,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525772.5,4710813.5,13.44,10.32,127,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525733.5,4710896.5,13.15,9.32,174,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525767.5,4710839.5,13.09,10.71,195,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525787.5,4710785.5,13.4,11.44,65,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525732.5,4710793.5,12.98,11.22,71,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525708.5,4710897.5,13.0,10.29,95,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525172.5,4710063.5,12.99,11.16,148,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525694.5,4710924.5,13.7,8.69,67,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525710.5,4710902.5,12.48,10.65,155,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525182.5,4710060.5,12.98,10.08,173,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525716.5,4710903.5,12.57,9.83,131,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525792.5,4710901.5,12.72,10.66,45,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525173.5,4710069.5,12.21,10.69,58,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525723.5,4710897.5,12.25,9.01,288,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525614.5,4710230.5,11.56,8.74,104,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525347.5,4710068.5,11.98,9.17,63,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525315.5,4710155.5,11.66,9.28,147,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525305.5,4710137.5,12.11,9.37,101,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525184.5,4710105.5,12.33,8.02,194,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525322.5,4710187.5,12.12,9.28,62,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525339.5,4710185.5,11.63,8.61,120,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525309.5,4710228.5,11.15,8.55,257,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525365.5,4710032.5,11.41,8.99,57,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525329.5,4710184.5,11.1,8.65,97,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525298.5,4710193.5,10.98,8.86,112,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525862.5,4710757.5,10.87,8.52,104,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525556.5,4710358.5,10.64,8.26,60,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525665.5,4710753.5,10.57,7.75,158,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525709.5,4710871.5,10.56,9.21,65,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525684.5,4710751.5,10.37,7.91,96,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525307.5,4710162.5,10.43,8.7,83,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525989.5,4710990.5,10.04,8.14,135,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525877.5,4710727.5,10.78,7.68,106,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525735.5,4710880.5,11.05,8.55,30,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525761.5,4710208.5,10.32,7.53,145,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525571.5,4710322.5,9.95,8.42,47,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525616.5,4710193.5,9.98,7.79,57,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525564.5,4710358.5,9.25,7.56,65,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525878.5,4710721.5,9.67,7.25,96,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525267.5,4710255.5,9.16,8.09,36,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525317.5,4710036.5,8.99,7.54,84,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525598.5,4710332.5,8.8,7.47,78,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525705.5,4710660.5,8.95,7.75,56,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525707.5,4710766.5,9.17,7.07,51,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525755.5,4710685.5,8.62,7.73,94,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525751.5,4710217.5,9.36,6.75,128,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525837.5,4710123.5,8.86,7.23,151,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525770.5,4710261.5,8.78,7.32,69,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525608.5,4710218.5,8.83,6.91,50,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525843.5,4710128.5,8.48,7.35,48,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525709.5,4710940.5,8.41,7.07,90,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525612.5,4710238.5,8.31,7.25,55,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525332.5,4710194.5,8.8,7.34,30,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525726.5,4710206.5,8.17,6.93,161,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525729.5,4710211.5,8.12,6.89,142,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525987.5,4710604.5,8.63,6.8,94,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525881.5,4710705.5,8.35,7.27,77,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525877.5,4710742.5,8.44,7.01,81,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525884.5,4710703.5,8.3,6.71,103,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525575.5,4710346.5,8.42,7.87,17,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525870.5,4710683.5,9.24,6.74,47,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525884.5,4710718.5,8.8,8.16,12,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525876.5,4710702.5,8.01,6.74,77,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525737.5,4710926.5,7.84,7.0,49,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525792.5,4710815.5,8.38,7.1,23,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525430.5,4710173.5,7.94,7.02,60,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525599.5,4710275.5,8.01,6.99,28,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525883.5,4710747.5,7.93,6.9,33,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525299.5,4710153.5,7.64,6.85,45,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525752.5,4710270.5,7.53,6.32,51,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525624.5,4710214.5,7.17,6.59,34,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525978.5,4710988.5,7.38,6.5,35,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525615.5,4710267.5,7.53,6.65,27,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525700.5,4710941.5,7.49,6.48,23,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525724.5,4710990.5,7.28,6.57,18,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
525994.5,4710966.5,6.91,6.26,35,PNOA-2024-GAL-525-4711-H29-NPC01,Portas,Romai (San Xián),105_942,True
